RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
102001,0,United States,country,,116158.7412,116363.0335,116616.232,117159.1697,117783.9004,118453.8468,119163.8754,119930.6798,120728.5103,121529.6131,122327.1073,123125.9623,123859.3817,124508.7401,125134.5431,125810.5604,126539.8411,127288.1447,128058.4782,128863.5921,129676.0851,130485.2977,131239.7504,131947.3515,132573.2944,133171.7864,133781.4256,134444.1287,135175.8858,135968.6347,136838.0894,137766.704,138707.8494,139647.7688,140543.1794,141415.135,142204.3162,142959.2512,143713.3225,144533.7386,145436.2091,146372.517,147358.1729,148405.342,149513.5691,150632.069,151672.3521,152650.8267,153585.0789,154582.8751,155683.1954,156912.751,158297.1143,159804.8636,161429.9549,163078.7194,164706.7669,166267.097,167731.782,169175.0225,170571.493,171996.1607,173465.6138,175120.8112,176878.9827,178720.4182,180575.5554,182451.9971,184297.2723,186045.0021,187640.5024,189082.1606,190316.7537,191463.3498,192618.2056,193859.0397,195083.7384,196163.9299,197010.2736,197661.427,198087.8536,198389.0067,198546.8647,198642.1212,198677.4667,198715.1466,198742.455,198770.2482,198682.7904,198430.9935,197962.9959,197410.1972,196749.9617,196040.7521,195189.3188,194290.8577,193260.1821,192124.9973,190848.7903,189471.0839,188038.2214,186531.0551,184927.0372,183148.191,181348.3029,179591.3976,177872.1463,176168.1555,174505.9209,173088.7097,171789.0911,170564.3044,169325.8763,168159.2662,167102.6205,166125.186,165227.1503,164493.4428,164079.3325,163893.7332,163833.373,163767.2896,163764.1571,163862.7664,163919.8584,163784.8013,163273.2732,162517.485,161580.5803,160612.0153,159628.7072,158713.5807,157866.1535,157081.2068,156333.7864,155552.0315,154728.4387,153921.4639,153241.0316,152669.315,152178.7225,151696.1064,151285.7751,150929.3093,150711.9625,150695.7113,150911.2125,151285.2843,151751.4425,152307.4585,152910.7365,153430.4821,154009.6613,154627.8943,155367.1338,156153.7728,157038.4602,157972.2095,158923.1914,159971.8051,161199.8536,162572.482,163821.9581,165050.857,166188.3517,167454.1813,168510.302,169475.0117,170330.8434,171238.2461,172173.7334,173098.7635,174137.5521,175049.7462,175943.1654,176641.0843,177304.615,177777.915,178376.5104,179092.0004,179942.223,180785.7037,181633.5985,182561.6892,183582.7019,184573.7902,185597.9832,186676.9956,187878.1101,189149.0275,190304.8338,191445.7615,192655.9029,193849.063,194753.9945,195583.4857,196421.0746,197412.6798,198184.8339,198911.8377,199703.3075,200666.6202,201727.2152,202849.6229,203985.2313,205188.464,206430.6444,207780.8366,208981.7073,210112.4194,211086.2419,212080.3951,213112.0696,214300.2881,215581.0526,216921.5278,218241.2078,219524.0562,220994.1473,222333.9803,223644.4293,224624.4801,225840.1879,227004.5375,228178.7472,229005.6809,229823.5108,230690.6427,231733.3162,232930.2656,234173.0727,235274.1192,236103.9487,236857.1826,237568.5348,238359.5746,239061.9789,239997.8887,241242.417,242690.9284,244297.1235,245890.748,247563.8779,248995.6041,249829.8687,250327.1552,251075.6048,252745.5319,255569.3367,259012.2142,262923.169,266752.9684,270475.9363,274284.7322,278243.1836,282541.7883,287300.1356,292418.3682,297103.2976,300544.9191,302775.5271,304907.468,307682.6541,311049.3636,315695.3525,321264.2122,327803.2332,334296.9215,340071.9903,344886.8909,347452.7157,347941.7148,346794.3827,345702.2961,344820.621,343689.3245,343030.2059,342972.7683,344173.4255,345335.4005,346937.0463,348853.157
394913,1,"New York, NY",msa,NY,189174.7503,189979.8137,190791.0854,192434.1551,194132.3548,196014.3176,198070.279,200260.7881,202501.6866,204741.6971,206921.4874,208990.2935,210967.297,212991.0396,214948.6606,216919.1604,218850.5772,220929.0396,223046.7101,225321.7382,227668.3701,230201.3161,232649.153,235013.4233,237360.6785,239608.6289,241739.9716,243757.1451,245853.6462,248225.4078,250848.7702,254013.7635,257453.9232,260973.5152,264241.3966,267457.8072,270665.0262,273875.8606,277202.4889,280370.6154,283569.4941,286730.377,290041.9952,293338.4983,296434.5506,299332.8018,302045.0095,304656.0897,307443.2037,310224.5731,313095.0771,315890.3474,319084.259,322609.8453,326548.2079,330629.8404,334862.2402,339113.5203,343204.6846,347014.6163,350595.3809,354075.977,357612.174,361633.5203,365988.7558,370397.6852,374578.2734,378706.6668,382875.9449,387131.1092,391057.4218,394844.786,398215.5164,401569.9664,404434.7291,407015.1034,409245.9103,411329.0144,412854.3426,413606.7453,413543.0962,412750.1492,411527.1448,410083.5208,408708.2062,407658.0163,407427.333,407279.0211,407137.8727,406160.181,404784.6236,403293.266,401693.9882,400502.5445,399299.2191,398130.8881,397027.3627,395854.4751,394345.7683,392613.6173,390143.7149,387620.6603,384844.3048,382247.3225,379569.4518,376681.3875,373650.5497,370737.7688,367720.9548,364795.6708,361974.9359,359224.3676,356852.2497,354478.9446,352262.6684,349910.2782,347961.9275,346451.4816,345485.2436,344882.7868,344670.9059,344816.1412,344787.5431,344786.7342,344637.4068,344973.6756,345349.6196,345523.6046,345145.0088,344155.0218,342776.9472,341119.3315,339838.4343,338837.2784,338273.4917,337445.6366,336492.6712,335144.1636,333770.3669,332368.52,331010.7771,329643.6777,328183.6999,326849.3137,325624.836,324912.2377,324990.3775,325668.2076,326730.0876,327460.4698,328069.142,328269.2502,328709.0358,328730.7854,328688.1584,328371.9149,328853.576,329769.2271,330915.7335,332012.4572,333320.4007,335005.923,336811.7764,338810.3292,340894.2302,342766.9062,343931.6221,344487.3736,345374.1876,346955.1715,349373.9293,352063.6304,354810.4133,356772.8495,358037.8815,358777.1764,359807.3952,360749.4486,361738.9535,362216.6485,362615.4727,362911.5128,363587.9701,364439.7342,365846.5143,367193.7586,368725.194,370645.1691,373326.3844,376165.5168,378496.4672,380432.6223,381988.714,383298.5802,384074.0786,385155.33,386544.0051,388264.9227,389656.126,390505.7988,391152.9306,391961.6112,393331.199,395463.7735,397701.1693,400170.1548,402527.1121,405520.9738,408184.9163,410511.5515,412229.523,413985.5501,415770.6086,419370.9107,424041.3495,429758.4087,434263.8568,437531.5838,440310.9553,442866.52,445977.2748,448639.5417,451439.6888,453849.3071,456122.7965,457268.8105,457976.4653,458217.3809,459451.7481,461677.6102,464645.039,467649.5841,469786.9744,471951.6507,473678.82,475320.1543,475986.6519,476425.9819,477443.6014,478963.7445,481345.2264,483577.4944,486119.0105,488579.59,490658.4897,491321.5116,490800.6055,490510.2757,492532.526,496282.6161,501433.8165,507333.0846,513150.8533,519463.8578,525572.977,531718.4008,537684.7304,543061.2891,547898.5656,551343.4109,553973.2601,556810.1545,560525.8397,564394.258,568370.4275,572697.6819,578711.0291,585348.1204,592276.0046,598685.9391,602940.0625,604076.8313,602170.4666,599983.2915,598149.1058,595670.3379,595634.6335,596861.4192,600803.8242,603913.5044,608086.7862,613275.8207
753899,2,"Los Angeles, CA",msa,CA,227805.1334,228647.7614,229773.6083,232033.1695,234512.0841,236979.7782,239497.5059,241998.9717,244348.2324,246445.1043,248385.2963,250341.8384,251763.3591,253291.9849,255012.6075,257567.8555,260244.879,262810.3284,265377.061,267906.7995,270431.5339,272878.5943,275098.0782,277320.3814,279074.4132,281098.3509,283590.8481,286986.9506,290904.6791,295028.5229,299951.1701,305150.2906,310434.1552,315270.2531,319977.5396,324594.7381,328484.3863,332113.5151,336021.6026,340589.2997,346054.6598,350939.3177,356607.0829,362570.2946,369360.4361,375443.9822,381229.8688,386910.8319,393112.0757,400128.4403,408182.8048,417672.8849,428961.5204,440667.9661,451575.8159,460915.4619,469744.2845,478251.9437,484671.3334,490563.1715,495648.4181,502009.7849,509000.8439,516511.8648,523783.1762,530705.4264,538449.1072,546915.8709,555754.002,564799.3246,571869.4894,578517.5424,584174.9371,589420.4183,594209.8376,598448.5889,603113.7799,607022.1583,608897.1775,610445.7697,609747.4149,609694.5771,608902.0407,608727.9943,608772.4302,608505.7551,607555.8723,605810.1229,602652.596,599269.3832,593986.4173,588003.4871,580868.0693,573712.3393,567774.3194,561206.3838,554911.9123,546474.3805,536742.709,524161.8326,510403.5166,497078.1176,484758.0593,473862.3591,465511.8926,457994.2193,450311.6405,440773.648,432722.7681,427469.3228,423833.275,420629.6005,417461.323,413861.9066,410926.0115,408878.9058,408316.2666,408586.7717,410597.2724,414405.9106,416799.9728,417133.7396,417383.1523,419419.1581,422415.2717,422643.8528,420823.9022,417077.4376,413181.2657,409267.6589,405598.4839,403600.2375,402498.498,402422.0917,401181.8271,399568.9919,395612.6805,393471.8938,391902.065,390107.7542,386615.0906,382828.1675,381378.2175,381076.7915,380543.3283,379010.0209,376585.5093,374453.4854,373487.485,373989.6993,375961.007,380108.7899,385989.0951,392999.1395,400321.1627,407558.924,413406.7705,417367.3867,419851.8896,423258.7135,428818.0164,436160.101,444148.8185,452386.2629,461092.4067,469848.6144,477304.4085,483234.1202,486513.0474,488257.2077,489201.3526,491234.6891,493727.1981,495994.3976,498076.6938,500809.1747,505461.2013,510947.4448,516859.5107,522020.6032,525697.1135,527791.4803,528527.6866,528961.6866,529814.2916,531248.0331,532109.0573,531027.6519,528118.2882,524649.7158,520931.3566,517519.0049,519745.2847,527982.3766,539390.9871,548097.5425,553550.2593,558045.9317,558507.2975,554914.6291,548226.5828,543550.5394,542555.8666,544486.127,551667.2409,561946.3015,573742.2314,582328.0272,588290.2311,592919.3626,593877.2925,593706.9036,593371.6187,596716.7319,600838.8363,605840.7523,612694.0778,621332.2438,629816.5337,636342.7366,641510.458,645296.9815,649108.5388,654677.8287,662087.141,669943.1418,675487.7075,678380.12,676069.7392,670052.4883,662841.5519,658368.0525,656158.3852,655065.7157,656046.1188,659999.553,666431.9132,673266.7775,679497.8814,685153.5386,688599.8977,690458.7826,691634.1184,692963.271,692245.42,689520.5948,689329.2848,694565.5645,705522.8947,718579.7367,733057.3928,747021.8232,756560.6643,762689.4846,766287.9516,773534.8778,783577.467,795820.1393,808437.7476,818709.6599,827299.7433,835291.4774,844677.3966,855562.8096,867973.2593,882274.2469,898219.9354,912945.2587,924690.681,931370.6612,933137.1671,929726.3306,923635.0161,918154.4429,914369.479,909939.3725,901422.068,891068.0931,883608.7259,881367.8146,885062.6165,893045.4091
394463,3,"Chicago, IL",msa,IL,145453.5721,145591.483,145851.0127,146497.6507,147274.1147,148144.4085,149067.1752,150354.5054,151862.4001,153594.2547,154912.9703,155991.7177,156774.67,157544.5487,158355.7871,159220.166,160259.069,161341.1631,162400.5903,163696.4199,165145.1674,166848.9373,168117.488,169098.2843,169739.7345,170507.6531,171410.7525,172278.2611,173215.7939,174162.7697,175299.0391,176726.926,178281.3555,179943.258,181069.3971,182071.8842,182866.3282,183868.5088,184820.4577,185908.3536,186919.7355,187891.7612,188764.9184,189989.3785,191483.8823,193143.1199,194437.2772,195466.2844,196420.2334,197430.3851,198446.878,199606.1762,200900.932,202437.9742,203900.9699,205558.2911,207168.829,208935.7697,210441.6096,211925.9567,213190.0295,214608.4403,216036.3288,217619.6484,219249.8957,220937.6228,222531.5969,224236.0613,226117.6168,228171.9073,229795.3076,231181.9871,232341.0126,233611.061,234926.5904,236129.2958,237367.9449,238231.5272,238887.095,239344.5779,239704.6184,239978.3688,240213.5634,240559.6897,241107.1729,241696.1094,242175.5653,242357.708,242280.1684,242005.8962,241567.4706,241051.5305,240257.4204,239392.6615,238535.9677,237566.474,236557.6346,234526.7404,233660.4466,231910.4444,231357.1623,229289.1413,228036.1166,225586.3006,223562.3042,220726.3191,218059.7702,214868.7946,211298.7166,208472.3444,205714.0714,204147.0119,202237.6996,200803.2448,199292.7436,197926.4408,195968.2329,194077.8951,192194.9299,191255.5499,190341.3301,190000.0201,189047.2292,189194.0195,188750.2876,189100.6291,187605.2079,186316.1066,184250.0391,182606.811,180310.409,178084.6421,176057.5905,174458.2711,173360.4404,172104.3048,171283.2707,170131.9199,169495.8963,168478.3766,167489.4178,165711.3128,164309.4459,162504.0431,161330.4769,160083.8625,159333.1633,158670.4387,158168.9961,158129.3826,158370.6316,158557.7558,158650.9256,158561.6831,158370.7547,158383.1956,158912.3348,160107.5069,161417.9304,163084.9661,164547.243,166361.1744,167888.6825,169672.9006,171358.5806,173337.625,175206.0779,177016.5136,178464.2914,179881.1248,181189.5176,182372.4091,183549.5346,184528.5707,185582.8254,186456.8841,187225.33,187868.3644,188511.9136,189146.0677,189676.3517,190027.5855,190594.6997,191173.0981,192114.5314,192887.1547,193755.9285,194487.3837,195370.4974,196545.177,197773.4259,198999.7594,200185.6812,201409.9414,202256.4297,203104.1342,203883.6177,204793.3642,205329.1177,205799.1604,206328.3681,207213.2677,208214.7705,209490.3319,210739.0248,212097.0011,213626.0015,214953.6418,216035.852,216488.7751,216830.9629,217126.6988,217866.5242,218874.3105,220112.982,221435.8712,222899.8013,224277.2504,225884.0781,227142.0866,228131.2025,228236.4209,228245.0783,228118.7317,228188.0589,228329.8848,228670.933,229330.9399,230361.4995,231748.9334,233041.1654,234051.8769,234515.9655,234756.5404,234604.1039,234446.7694,234073.3479,234037.4774,234311.9948,235017.9063,236318.7985,237914.7162,239635.9328,240776.4497,241056.3968,240741.3398,240386.1346,240836.6065,242514.4164,245037.4015,248122.4812,251184.2068,254254.0447,257584.3613,261017.0722,264267.2478,267308.5789,270332.5021,273448.4845,275896.8871,277372.2667,278359.642,279626.6084,281570.3105,284218.4014,287687.7344,291863.26,296073.2982,299045.7764,301056.1294,301482.9724,300817.4752,299153.0602,297827.2055,297117.1534,296427.2909,297015.2465,298109.8607,300055.6004,301408.8074,303179.8227,305698.3127
394514,4,"Dallas, TX",msa,TX,131047.2258,131112.803,131186.911,131372.3052,131609.1538,131845.11,132092.122,132462.2809,132919.4563,133421.2348,133888.0148,134342.5181,134586.2251,134399.6487,134122.6147,133970.1116,134093.7124,134199.7645,134305.5252,134569.518,134824.2141,135030.6831,135101.5738,135194.0138,135281.0664,135485.0402,135791.161,136283.085,136798.1008,137460.6111,138115.7052,138787.5576,139325.2298,139769.6207,140156.3316,140499.8979,140758.229,140910.4844,141073.2228,141276.2319,141481.7322,141701.07,141832.8299,142011.9655,142198.7411,142437.6202,142638.6088,142681.8952,143171.1398,144300.6519,,148186.218,149526.8786,150231.2026,150597.7818,151031.8618,151448.0166,151855.5755,152150.9373,152366.9077,152893.1549,153231.6291,153517.5818,153669.7256,154017.9262,154466.5702,154806.5148,155152.1884,155513.1141,155636.2747,155755.3542,155698.9701,155665.1393,155784.7321,155976.2293,156446.3237,157039.5791,157688.6295,158140.5681,158385.0262,158653.8449,159288.008,159828.4622,160362.8273,160263.0207,159897.1054,159398.7746,159378.5415,159696.2657,160116.1145,160527.0877,160959.0404,161524.6916,161944.261,162225.513,162437.5636,161835.3473,160770.1272,159317.1692,158442.0793,157863.6935,157500.2603,157306.932,156870.9755,156131.8275,155127.8287,154229.2283,153573.6198,153083.3263,152973.997,153018.5829,153223.0882,153396.102,153420.6604,153472.9114,153333.8917,153283.9893,153210.5773,153561.5173,153946.9245,154038.1291,153878.4623,153630.0069,153767.4289,153877.7584,153959.0388,153602.0413,152937.5603,152020.1973,151132.4785,150227.4103,149606.7367,149130.4418,148627.2752,148092.3724,147402.4774,146894.2761,146340.8836,146133.5384,145988.1799,146012.2508,145941.28,145813.831,145505.7544,145213.2231,145372.5634,145849.1468,146552.1928,147236.378,148076.4357,148982.1552,149709.5021,150411.8945,151183.5743,152069.3235,152846.1287,153658.4648,154564.3305,155501.7656,156373.0326,157397.5925,158733.9709,160098.0864,161289.79,162297.8725,163423.8099,164581.9141,165760.1585,166971.2269,168204.1383,169394.121,170389.6424,171441.0347,172600.7752,173990.6679,175255.3447,176422.4293,177353.83,178549.429,179817.7888,181313.2229,182864.8713,184402.6465,185876.5656,187473.8073,189241.2812,191232.6535,193211.69,195289.4273,197352.0374,199377.1879,201357.7079,203438.263,205574.537,207436.6188,209238.2379,210869.4359,212565.2438,214040.4018,215470.5045,217093.6275,218864.8974,220877.9709,222805.0831,224746.625,226580.8348,228544.5163,230618.7775,232515.5226,234202.4374,235510.6017,236805.1655,238192.0806,239789.7054,241542.6019,243448.8195,245395.3934,247256.727,249064.5337,250682.6755,252222.2835,253328.7952,254471.5863,255322.8157,256089.6958,256535.8629,257036.994,257762.0274,258739.1867,259829.5997,260818.2839,261442.9355,261802.5916,262023.6785,262241.2639,262570.8546,263014.305,263756.3804,264784.4473,266049.9872,267653.3321,269286.0053,270856.4765,271745.5567,271855.9242,271765.2891,272242.033,273776.8742,276369.6743,279571.8705,283316.7818,287110.1557,291142.594,295200.3969,299439.8986,303852.2965,308929.7048,314354.6181,319495.8482,323713.2809,327204.1272,330902.5349,335433.4206,340623.9863,347632.9568,355911.5788,365065.7548,373483.3657,380506.2884,386158.5633,388995.8055,389024.6037,387026.6062,384909.0112,382969.8995,380395.3382,377771.1224,375643.7088,374907.5328,374561.843,374973.0538,376025.5121
394692,5,"Houston, TX",msa,TX,119115.0648,119134.0564,119048.4644,119093.8437,119137.0742,119320.2308,119500.1367,119781.8418,120149.3311,120458.3516,120940.5958,121438.9697,121688.3987,121648.2317,121243.6749,120998.7229,120922.3905,121049.1903,121222.4098,121231.0694,121329.592,121490.6852,121717.5363,121887.0923,121965.0497,122052.7341,122367.4108,122888.7997,123479.3646,124014.3961,124539.8762,125160.9409,125733.7798,126212.278,126569.5499,126864.8519,127151.9547,127370.7086,127636.6899,127881.9049,128145.4234,128377.3646,128615.9927,128887.5377,129104.2851,129330.2125,129522.3171,129763.8287,130099.9511,130841.2363,132149.2543,133404.7432,134667.204,135321.7707,136201.6642,136855.8066,137665.7434,138396.5558,139099.8106,139863.2243,140525.523,141132.6807,141590.6991,141995.8942,142232.3298,142457.2273,142594.8686,142670.8338,142680.1179,142638.6804,142772.0443,142891.646,143019.6084,142975.498,143035.9764,143248.1674,143762.9038,144269.9044,144821.1257,145355.0052,145984.2202,146698.752,147367.1698,148065.9108,148512.2947,148620.0576,148471.9155,148550.4212,148907.0032,149476.542,149903.0163,150359.7901,150738.4314,151105.0035,151377.1441,151655.6031,151442.465,151051.4355,150534.5672,150334.0424,150089.0928,149796.7668,149515.1477,149026.892,148361.7644,147683.0398,146898.0679,146061.1589,145191.1159,144852.8107,144757.8804,144861.7198,145024.3406,145375.1637,145846.7871,146094.6002,146051.71,145751.8898,145683.8543,145822.1354,145900.3541,145992.0484,146228.5238,146652.1626,146990.196,146946.7507,146369.4613,145330.2914,144300.2379,143474.6742,142916.2633,142432.1569,141938.5879,141368.8053,140598.9047,139901.2748,139319.3919,138939.337,138739.1435,138667.3581,138555.0267,138358.35,137741.8505,137196.2886,136939.6258,137150.2931,137392.4125,137519.755,137566.0822,137794.2008,138166.0522,138615.4378,138989.1172,139272.5416,139605.1814,139921.9081,140348.9175,140953.3193,141852.67,142857.1262,144030.9292,145395.6927,146826.7381,148284.9979,149547.2952,150959.1425,152304.4044,153697.6151,155074.7794,156559.6747,158134.9739,159605.9282,161077.9369,162468.3793,164066.9261,165660.6849,167216.1399,168564.1232,170085.529,171710.5633,173529.492,175230.6114,176905.2196,178413.2047,179862.5969,181231.229,182570.1187,183900.6933,185181.8853,186427.9252,187559.1146,188686.2522,189878.5792,190955.9887,191644.0831,192220.5368,192814.7848,193557.7922,194065.4374,194475.5405,195030.6308,195733.4219,196622.7915,197429.4801,198111.0391,198560.1873,199128.8439,199919.0046,200641.1333,201291.0368,201684.1581,202176.5688,202651.3698,203343.2271,204111.1495,204939.0561,205671.0476,206232.6173,207002.7766,207840.6179,208886.6698,209756.6242,210735.0852,211560.0399,212375.3596,213058.0958,213829.4405,214664.9824,215538.6103,216439.7394,217310.4799,217971.3204,218467.2274,218810.8503,219168.7652,219590.8316,220098.9079,220749.813,221623.6646,222578.1366,223601.5655,224539.1571,225472.6442,226072.9056,226146.2353,226160.8995,226614.8668,227807.7964,229581.6531,231722.4299,234335.707,236977.4978,239786.5132,242675.0342,245899.7354,249367.2283,253307.3516,257573.3232,261603.5269,264853.8428,267411.4737,270125.7524,273439.2443,277131.3259,281763.4396,286937.2408,292674.0359,297996.8826,302732.764,306874.0888,309662.8622,310786.0497,310543.8296,309925.0131,309250.0062,307868.0724,306261.053,305056.4655,305030.6054,305236.9,305697.9226,306423.1477
395209,6,"Washington, DC",msa,VA,176874.6876,177018.5131,177283.1274,177882.0156,178792.4099,179888.9036,181254.3776,182776.8615,184341.3046,185909.1845,187447.1313,189141.0121,190654.5669,191999.8191,193363.2236,195087.6278,197144.3078,199337.6448,201604.7768,203936.0651,206234.9963,208425.2727,210587.6184,212724.8189,214644.8335,216397.3868,218212.959,220419.9182,223026.1613,225927.9488,229104.0589,232457.4348,235724.8358,238745.5326,241433.0989,243993.0243,246220.7146,248595.4418,251106.1537,253999.5546,257011.6094,260209.4677,263563.0777,266919.6505,270314.6427,273714.2033,276961.1021,279979.5412,282709.2404,285779.6211,289253.404,293537.324,298568.9071,304405.1717,311149.0794,318098.9133,325085.3983,331016.0879,336134.0775,340970.9683,346141.6138,351356.4868,356773.4739,363082.863,370525.002,378225.6095,385622.3368,392251.9399,398534.7607,404176.8069,408870.1416,413030.9101,416549.9713,419991.7727,423462.9691,426617.3002,429202.841,430636.7041,431397.3179,431379.4205,429950.9121,427493.6332,425174.1886,423522.8987,422183.3551,420877.4307,419671.2746,418938.2087,417916.2786,415923.3913,413142.2384,410007.5932,407217.407,404044.9706,400569.3178,396539.5397,392628.6009,388466.5952,383748.1537,378498.4534,372564.9061,366757.3834,360850.8369,355261.3086,349579.5737,344335.2,339735.6297,335827.1419,331792.6784,327814.0971,324005.4421,320778.9867,318568.3652,317034.8248,315747.7281,314254.3804,312528.8727,311281.6407,310870.9925,311511.5625,312844.7001,313832.6933,314951.4737,316149.5635,317667.852,318330.7147,317980.8082,316824.8433,315588.8661,314412.0021,313118.8691,312075.6853,311503.4387,311841.0788,312154.729,312320.8525,311780.879,311362.4454,310539.6554,309648.4412,308387.6241,307366.9735,307096.5905,307088.5245,307256.5879,307717.536,308775.1651,310576.5735,312314.4552,314349.098,316127.4151,318149.5399,320461.2799,323049.3341,325676.3597,327768.0788,329710.9279,331725.1909,333673.4773,335708.3398,337802.5797,340359.5846,342743.5057,345066.5201,347369.5226,349946.1788,352414.9007,354539.0057,356169.0692,357675.8454,359201.3612,360965.5283,362369.2411,363326.4414,363720.2415,363915.3173,364472.8624,365191.4354,366098.7443,366670.532,367284.8479,368059.992,368979.2173,369509.064,369720.5818,369818.371,370324.5206,371116.9836,372251.0611,373677.1463,375157.9215,376539.0399,377967.5589,379081.2356,379560.2313,379482.2127,379354.9876,379558.9882,379749.8873,379860.6219,380195.2744,381287.7056,383070.3072,385163.3867,387072.1607,388984.1559,390685.0038,392201.4934,393000.9989,393385.0425,393484.9207,393878.3662,394837.8858,396274.0154,397831.4748,399560.9152,401341.5377,403038.7378,404751.5026,406060.1595,407391.9803,408048.7545,409152.3214,410144.9046,411376.6427,412333.8527,413293.1998,414253.0501,415242.1638,416673.2535,418631.432,420766.4715,422180.9482,422985.332,423423.2855,424059.6201,424690.2509,425702.052,427186.9915,429275.4649,431950.7424,434916.0767,437973.4308,440561.7369,441973.5444,442445.443,443093.8447,445357.0563,449645.4412,455090.9664,461059.8603,466721.9674,471879.5522,477211.5064,483121.9085,489743.3173,496462.4657,502338.3705,506079.4743,507632.604,507467.1946,507670.7819,508751.2807,511138.9689,515222.5255,521227.8836,529113.2704,536888.958,543317.9045,546938.8186,546886.9679,543723.4922,539218.2405,536208.8027,534617.9443,533274.2032,532346.2795,531882.4254,533433.0863,535637.5753,538980.646,542638.4445
