RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31
102001,0,United States,country,,234380.0,234442.0,234849.0,235951.0,236007.0,236967.0,237388.0,240024.0,242245.0,244322.0,245280.0,245754.0,246235.0,247622.0,249819.0,252078.0,252945.0,253755.0,255519.0,258647.0,259939.0,256898.0,253853.0,256766.0,264691.0,274197.0,280388.0,285135.0,287077.0,287731.0,289781.0,294515.0,301282.0,306681.0,310352.0,312652.0,314742.0,316980.0,319919.0,323907.0,326873.0,328433.0,331982.0,338557.0,348027.0,354926.0,356698.0,351803.0,345711.0,341612.0,340293.0,336665.0,331699.0,329075.0,332027.0,336887.0,341925.0,346360.0
394913,1,"New York, NY",msa,NY,401764.0,405294.0,404447.0,407066.0,402104.0,401914.0,402086.0,402887.0,404449.0,402954.0,404745.0,404233.0,404490.0,404188.0,408154.0,412903.0,417370.0,419867.0,421262.0,423702.0,427762.0,428410.0,425236.0,420231.0,421916.0,432559.0,446743.0,461521.0,468715.0,472791.0,475274.0,478788.0,485251.0,489862.0,496816.0,501633.0,505905.0,509271.0,511204.0,512594.0,513706.0,514081.0,516684.0,521267.0,533177.0,542969.0,551166.0,554245.0,555641.0,550597.0,541934.0,533548.0,527744.0,526432.0,522828.0,523893.0,529253.0,543442.0
753899,2,"Los Angeles, CA",msa,CA,631151.0,627899.0,629272.0,629520.0,628103.0,624426.0,622112.0,625390.0,629137.0,629470.0,630339.0,634892.0,636499.0,640471.0,641081.0,645779.0,650794.0,657479.0,662408.0,665624.0,658933.0,651636.0,648381.0,662589.0,685362.0,707460.0,721079.0,728173.0,729019.0,731121.0,740154.0,753332.0,771071.0,786795.0,800786.0,805629.0,809457.0,813140.0,821083.0,826972.0,838093.0,845388.0,856589.0,869880.0,891331.0,905819.0,904144.0,887639.0,871228.0,859552.0,854193.0,848123.0,839324.0,835470.0,834050.0,838316.0,838854.0,844579.0
394463,3,"Chicago, IL",msa,IL,222210.0,222485.0,224193.0,229204.0,229744.0,231171.0,233412.0,236329.0,236460.0,234085.0,230285.0,228689.0,227639.0,229512.0,232708.0,236261.0,238362.0,238807.0,239596.0,243262.0,245850.0,243965.0,237354.0,237437.0,244615.0,255086.0,261731.0,263629.0,264996.0,264727.0,266035.0,268200.0,270780.0,274045.0,274990.0,274465.0,272749.0,273617.0,276213.0,280196.0,282231.0,283522.0,284523.0,285643.0,289404.0,292029.0,296710.0,295524.0,293035.0,289086.0,286341.0,285431.0,283993.0,284873.0,286836.0,290321.0,292884.0,297489.0
394514,4,"Dallas, TX",msa,TX,259839.0,254791.0,253216.0,253643.0,254724.0,253956.0,254013.0,254937.0,257224.0,261579.0,264036.0,265944.0,265462.0,263609.0,264694.0,265500.0,267092.0,268647.0,270052.0,270681.0,271725.0,270277.0,271846.0,276339.0,284716.0,290258.0,295047.0,299738.0,301102.0,300954.0,305145.0,310971.0,318468.0,327835.0,336906.0,344806.0,346007.0,346927.0,349179.0,354802.0,359125.0,363762.0,369104.0,376037.0,389464.0,402914.0,410890.0,409324.0,403328.0,396555.0,392024.0,388165.0,380437.0,374170.0,372678.0,374397.0,376771.0,379086.0
394692,5,"Houston, TX",msa,TX,222930.0,221198.0,220814.0,221617.0,222474.0,223070.0,223776.0,225642.0,226954.0,229709.0,230951.0,231571.0,231367.0,230423.0,230588.0,230793.0,232899.0,234167.0,236436.0,236396.0,236705.0,233793.0,234289.0,240579.0,248701.0,253329.0,255408.0,259812.0,263100.0,264585.0,268134.0,274604.0,281759.0,287597.0,291994.0,294653.0,295498.0,293529.0,295802.0,300993.0,306410.0,310139.0,314421.0,317584.0,324194.0,329812.0,335513.0,336280.0,330813.0,327117.0,322796.0,321378.0,316380.0,314444.0,314005.0,314853.0,315524.0,317600.0
395209,6,"Washington, DC",msa,VA,386045.0,384805.0,388149.0,386950.0,391523.0,393952.0,397692.0,397813.0,398482.0,396755.0,395699.0,395262.0,396773.0,397468.0,401723.0,405482.0,410101.0,408688.0,412048.0,417379.0,422424.0,420269.0,413500.0,417802.0,427114.0,441365.0,446327.0,447335.0,444264.0,441520.0,440174.0,444256.0,450651.0,460005.0,465669.0,468153.0,466583.0,467041.0,470328.0,472662.0,471104.0,464863.0,467188.0,478504.0,496693.0,509864.0,511569.0,505561.0,498345.0,492539.0,491961.0,489275.0,483940.0,477930.0,481990.0,490520.0,502105.0,510100.0
394974,7,"Philadelphia, PA",msa,PA,227934.0,229157.0,229983.0,231987.0,232073.0,232799.0,233833.0,237331.0,239647.0,239612.0,238918.0,239913.0,242127.0,241753.0,241956.0,243452.0,245912.0,248778.0,250214.0,254079.0,260248.0,259171.0,254535.0,251651.0,257630.0,267868.0,272283.0,274774.0,275310.0,276553.0,277731.0,278066.0,279344.0,280246.0,284250.0,287472.0,292588.0,292405.0,293068.0,293114.0,293732.0,294456.0,294025.0,296079.0,300209.0,307997.0,315648.0,318517.0,318420.0,316658.0,317151.0,318008.0,317711.0,316504.0,317019.0,319158.0,320212.0,322824.0
394856,8,"Miami, FL",msa,FL,263951.0,264470.0,268285.0,271948.0,272833.0,272210.0,272116.0,276246.0,278082.0,277405.0,275162.0,276414.0,278705.0,280797.0,284102.0,287504.0,288696.0,288716.0,291228.0,296610.0,301516.0,301915.0,300076.0,301928.0,308707.0,316422.0,321920.0,324565.0,327418.0,331061.0,336264.0,339271.0,343277.0,344056.0,347572.0,348105.0,351454.0,354213.0,357966.0,363144.0,369929.0,376380.0,384534.0,392690.0,398578.0,406370.0,411907.0,415420.0,413175.0,411568.0,414196.0,415030.0,412370.0,414121.0,419419.0,429651.0,437555.0,442036.0
394347,9,"Atlanta, GA",msa,GA,222852.0,224765.0,228573.0,231046.0,230578.0,230213.0,230734.0,232942.0,233504.0,235322.0,236353.0,238040.0,239422.0,241292.0,243918.0,246952.0,248777.0,249718.0,251515.0,253773.0,256549.0,251710.0,248873.0,250406.0,261164.0,270926.0,278596.0,282239.0,283041.0,284166.0,287031.0,292892.0,298572.0,304642.0,311419.0,316879.0,320665.0,324714.0,331825.0,340149.0,345230.0,346958.0,349605.0,353705.0,360107.0,367833.0,373580.0,374677.0,371678.0,368010.0,365054.0,361433.0,358284.0,354400.0,354668.0,356057.0,359235.0,360484.0
394404,10,"Boston, MA",msa,MA,437296.0,434791.0,436150.0,435373.0,434511.0,435028.0,438147.0,443669.0,443959.0,447956.0,447859.0,449388.0,445981.0,447158.0,450026.0,451863.0,455670.0,458149.0,464986.0,474079.0,485719.0,485355.0,479389.0,475704.0,486130.0,503839.0,512734.0,514576.0,513270.0,512884.0,522167.0,529860.0,543208.0,551901.0,561380.0,564871.0,565368.0,562458.0,563355.0,567496.0,572309.0,572193.0,572734.0,581468.0,599836.0,615984.0,627930.0,628875.0,623808.0,614859.0,609779.0,609158.0,600899.0,592154.0,583117.0,592525.0,605419.0,621397.0
394976,11,"Phoenix, AZ",msa,AZ,264568.0,265348.0,265226.0,266294.0,266870.0,267942.0,268216.0,269045.0,270280.0,272173.0,274107.0,276344.0,279377.0,282315.0,285608.0,287276.0,289300.0,292346.0,296880.0,301416.0,301580.0,299098.0,298817.0,304284.0,313470.0,321746.0,328219.0,333014.0,335678.0,340400.0,347226.0,356637.0,365431.0,376312.0,386596.0,396488.0,403868.0,411758.0,419390.0,425794.0,431007.0,436687.0,445274.0,456747.0,468121.0,478872.0,484758.0,482385.0,472228.0,460492.0,454201.0,447118.0,437599.0,429743.0,426168.0,428699.0,429964.0,432032.0
395057,12,"San Francisco, CA",msa,CA,846537.0,840577.0,844678.0,844736.0,837501.0,827965.0,829710.0,837146.0,847366.0,852326.0,853773.0,844095.0,831577.0,826936.0,839975.0,848019.0,852598.0,846552.0,850126.0,854270.0,853801.0,841771.0,845244.0,870604.0,905771.0,929422.0,927581.0,929058.0,926702.0,938330.0,947566.0,968533.0,1011704.0,1050105.0,1077035.0,1075836.0,1072195.0,1069046.0,1071420.0,1068635.0,1053979.0,1047351.0,1060922.0,1095610.0,1143975.0,1176256.0,1184808.0,1145758.0,1089947.0,1066562.0,1066156.0,1073854.0,1044417.0,1014637.0,984829.0,996217.0,1007178.0,1031693.0
395025,13,"Riverside, CA",msa,CA,351246.0,353982.0,353761.0,354042.0,351744.0,352294.0,353374.0,354675.0,355143.0,356491.0,359013.0,361413.0,364204.0,367508.0,370512.0,372035.0,371592.0,372465.0,373747.0,376457.0,375293.0,374795.0,377243.0,385401.0,396597.0,407621.0,417207.0,424138.0,430017.0,433296.0,438424.0,446425.0,456918.0,466984.0,475262.0,483517.0,491199.0,496002.0,501055.0,505872.0,515227.0,523593.0,529912.0,536869.0,547082.0,557036.0,561548.0,553515.0,546554.0,538628.0,536106.0,525338.0,519253.0,512523.0,515776.0,515629.0,520767.0,525572.0
394532,14,"Detroit, MI",msa,MI,176678.0,174895.0,174106.0,174165.0,175348.0,174279.0,176430.0,178034.0,179465.0,181007.0,182563.0,184566.0,183756.0,184243.0,185151.0,186477.0,186327.0,187175.0,187039.0,191526.0,195812.0,193253.0,193006.0,195048.0,203055.0,207535.0,208642.0,210915.0,210642.0,210222.0,208687.0,210125.0,215238.0,222356.0,225283.0,226263.0,225303.0,227693.0,227775.0,229104.0,227820.0,227563.0,228242.0,229462.0,233791.0,237395.0,243049.0,243939.0,242457.0,238690.0,237466.0,235360.0,232171.0,226817.0,229154.0,231396.0,236780.0,237955.0
395078,15,"Seattle, WA",msa,WA,440683.0,436329.0,435045.0,433814.0,434099.0,435767.0,442977.0,450415.0,455415.0,460648.0,460104.0,460194.0,456273.0,457634.0,461128.0,463003.0,470194.0,474025.0,481435.0,485792.0,491732.0,488357.0,491479.0,497869.0,513873.0,528585.0,540074.0,547733.0,544598.0,547763.0,551746.0,571657.0,589593.0,612291.0,623103.0,631586.0,629447.0,627768.0,629530.0,632377.0,638083.0,634011.0,643529.0,663761.0,696781.0,718158.0,717760.0,699604.0,676035.0,664223.0,665275.0,659051.0,650176.0,641376.0,638006.0,636327.0,635716.0,646011.0
394865,16,"Minneapolis, MN",msa,MN,246311.0,247058.0,250829.0,253513.0,255960.0,257443.0,259878.0,263510.0,264800.0,266294.0,266125.0,266392.0,267372.0,268136.0,270277.0,271920.0,274395.0,274167.0,275450.0,277650.0,282283.0,281543.0,280838.0,282314.0,289808.0,295618.0,301361.0,303179.0,304994.0,303609.0,304062.0,306359.0,312265.0,317746.0,323077.0,324944.0,328113.0,329096.0,331308.0,330845.0,330826.0,330580.0,329868.0,331643.0,336410.0,344331.0,350617.0,352322.0,350303.0,347901.0,345301.0,342822.0,337856.0,337103.0,335965.0,337082.0,337873.0,340970.0
395056,17,"San Diego, CA",msa,CA,571418.0,573265.0,570746.0,566825.0,562561.0,567310.0,570780.0,571328.0,568968.0,566759.0,572267.0,571489.0,575354.0,571541.0,575307.0,581446.0,583955.0,590394.0,592342.0,596303.0,593375.0,584004.0,584411.0,596280.0,617277.0,635212.0,643918.0,649698.0,653356.0,655808.0,666588.0,679984.0,697020.0,711125.0,726835.0,736854.0,735877.0,736518.0,741236.0,753571.0,759690.0,767159.0,778980.0,797517.0,818759.0,837597.0,836098.0,823055.0,803902.0,796862.0,793294.0,788897.0,778884.0,776867.0,781891.0,795968.0,805960.0,818064.0
395148,18,"Tampa, FL",msa,FL,208148.0,208289.0,209396.0,211317.0,212372.0,213102.0,213599.0,214164.0,214967.0,215269.0,216585.0,218641.0,221013.0,222816.0,224317.0,225382.0,227396.0,229635.0,232307.0,233310.0,235289.0,235315.0,236025.0,236745.0,241909.0,249165.0,254787.0,259130.0,260783.0,264528.0,266770.0,269690.0,272444.0,277866.0,284032.0,288637.0,292504.0,296729.0,302559.0,309598.0,317104.0,326196.0,335251.0,344138.0,351884.0,360521.0,367978.0,372259.0,370543.0,366380.0,364517.0,361235.0,360230.0,356425.0,358363.0,361556.0,364848.0,365890.0
394530,19,"Denver, CO",msa,CO,400272.0,398217.0,398599.0,397893.0,398402.0,398174.0,398766.0,399719.0,402138.0,406188.0,407879.0,411127.0,412283.0,412925.0,414288.0,416806.0,417953.0,419867.0,421526.0,428159.0,428093.0,426094.0,423044.0,429259.0,438717.0,449397.0,459136.0,465398.0,466303.0,462685.0,466319.0,477221.0,495897.0,511915.0,525635.0,532769.0,537792.0,540324.0,543688.0,547776.0,551526.0,556525.0,564153.0,577886.0,596356.0,610180.0,613949.0,606116.0,596201.0,590434.0,587309.0,584298.0,575497.0,566197.0,563928.0,564465.0,570806.0,575036.0
394358,20,"Baltimore, MD",msa,MD,275147.0,276986.0,278072.0,278287.0,276532.0,276386.0,274255.0,277231.0,279651.0,282827.0,284801.0,286128.0,287636.0,290829.0,293037.0,293473.0,294692.0,294228.0,296426.0,296640.0,301426.0,299597.0,294929.0,291691.0,299491.0,307356.0,314982.0,315617.0,313037.0,309646.0,307508.0,308749.0,307219.0,310228.0,313427.0,317462.0,317621.0,320584.0,325236.0,328433.0,328059.0,327199.0,326875.0,330846.0,335731.0,343380.0,345321.0,345089.0,343131.0,344679.0,343773.0,340431.0,336826.0,337998.0,342279.0,346879.0,351419.0,354911.0
395121,21,"St. Louis, MO",msa,MO,174941.0,175399.0,176397.0,176755.0,177672.0,180261.0,180966.0,183526.0,181963.0,183725.0,184933.0,185597.0,186993.0,185348.0,187893.0,188792.0,190604.0,192010.0,190419.0,191901.0,193469.0,195953.0,196435.0,198560.0,201707.0,207267.0,209795.0,211199.0,209843.0,207621.0,208418.0,208462.0,209940.0,209841.0,212525.0,215673.0,218268.0,220812.0,220070.0,221789.0,219078.0,218367.0,218051.0,221093.0,225743.0,228609.0,234908.0,237351.0,238612.0,235874.0,235397.0,234854.0,234288.0,231801.0,231160.0,228509.0,232567.0,232464.0
394943,22,"Orlando, FL",msa,FL,232179.0,233487.0,233927.0,235892.0,237114.0,238436.0,240245.0,240429.0,241205.0,241861.0,244164.0,247031.0,249574.0,251324.0,252316.0,251871.0,254850.0,256983.0,259640.0,259169.0,261372.0,261912.0,262652.0,262828.0,266854.0,270559.0,274839.0,277622.0,280368.0,282128.0,282573.0,285235.0,289420.0,293468.0,299193.0,306912.0,316315.0,322397.0,328320.0,334162.0,342734.0,348132.0,354190.0,362054.0,371966.0,381491.0,387453.0,387773.0,385779.0,380511.0,379165.0,377406.0,374936.0,371720.0,372612.0,376342.0,380689.0,384857.0
394458,23,"Charlotte, NC",msa,NC,225633.0,225955.0,227224.0,229415.0,229472.0,229191.0,228446.0,231271.0,235386.0,238895.0,242098.0,244867.0,244725.0,247212.0,248322.0,250627.0,252079.0,252945.0,256398.0,257450.0,259680.0,254292.0,252320.0,254727.0,265403.0,274430.0,281876.0,286337.0,287590.0,289241.0,292233.0,299049.0,304488.0,311707.0,316188.0,320252.0,323826.0,329538.0,335550.0,341446.0,345593.0,349665.0,352601.0,356329.0,363624.0,373020.0,382644.0,382059.0,378139.0,372843.0,369074.0,364934.0,358042.0,359233.0,357732.0,362429.0,360245.0,364434.0
395055,24,"San Antonio, TX",msa,TX,214028.0,212145.0,213813.0,213191.0,214201.0,211976.0,212957.0,214605.0,216967.0,218735.0,219864.0,221901.0,222440.0,222858.0,224981.0,223600.0,224101.0,223862.0,227178.0,228853.0,231076.0,230031.0,230902.0,235604.0,241784.0,247849.0,251045.0,254922.0,255654.0,257285.0,258518.0,260039.0,263227.0,266854.0,271673.0,278386.0,283621.0,287694.0,292215.0,297364.0,302299.0,303585.0,304517.0,307500.0,312928.0,319734.0,324619.0,324641.0,321962.0,320269.0,322215.0,319744.0,318232.0,313858.0,314864.0,311604.0,311110.0,309598.0
394998,25,"Portland, OR",msa,OR,384508.0,382022.0,383913.0,382989.0,382917.0,380163.0,381811.0,383481.0,386306.0,386764.0,387599.0,389603.0,389775.0,390684.0,393424.0,396441.0,399057.0,401430.0,403411.0,406372.0,406064.0,403105.0,403674.0,408416.0,417526.0,427238.0,435028.0,440461.0,442265.0,445166.0,451793.0,460919.0,469504.0,478275.0,484039.0,490130.0,495141.0,497828.0,503220.0,503928.0,508784.0,508643.0,509752.0,518317.0,530078.0,543115.0,548192.0,546919.0,540840.0,535718.0,531025.0,527359.0,519005.0,510843.0,508334.0,509820.0,517214.0,523830.0
395045,26,"Sacramento, CA",msa,CA,390365.0,389957.0,389554.0,391374.0,390866.0,391316.0,390963.0,393170.0,398412.0,402702.0,404626.0,404750.0,406337.0,406885.0,405187.0,406637.0,407275.0,410514.0,411490.0,418062.0,420337.0,418047.0,417320.0,425212.0,439094.0,451648.0,459460.0,463321.0,466418.0,468590.0,474863.0,484374.0,495572.0,509208.0,520981.0,529191.0,532831.0,533547.0,535453.0,539313.0,542192.0,547215.0,554022.0,568803.0,577634.0,583376.0,577558.0,573082.0,560898.0,553543.0,544095.0,539874.0,529626.0,527099.0,525714.0,525179.0,526032.0,527200.0
394982,27,"Pittsburgh, PA",msa,PA,162314.0,161485.0,159995.0,160444.0,161456.0,162336.0,162095.0,161427.0,161877.0,164531.0,166589.0,168294.0,169843.0,169247.0,169799.0,170090.0,170620.0,170767.0,169198.0,171501.0,177557.0,180676.0,180042.0,179992.0,182747.0,187514.0,189462.0,189218.0,187985.0,186026.0,187941.0,191637.0,192096.0,194220.0,196789.0,202477.0,203593.0,203429.0,203597.0,205062.0,205223.0,203889.0,203449.0,204151.0,206477.0,209855.0,212365.0,215107.0,214099.0,212208.0,211103.0,209373.0,205950.0,201215.0,199938.0,201500.0,205183.0,208349.0
394466,28,"Cincinnati, OH",msa,OH,167839.0,168385.0,169560.0,171116.0,170598.0,170612.0,172160.0,174427.0,176941.0,177243.0,178046.0,177804.0,177736.0,179164.0,179268.0,180052.0,180802.0,181488.0,182852.0,186953.0,189762.0,188793.0,186941.0,188479.0,194093.0,197377.0,200511.0,202338.0,203572.0,201300.0,199523.0,198881.0,204429.0,208703.0,216822.0,219632.0,224998.0,225974.0,228405.0,229816.0,231022.0,230843.0,231591.0,231788.0,235397.0,239272.0,243883.0,243364.0,241729.0,240707.0,243595.0,243588.0,241949.0,237873.0,239371.0,239252.0,246734.0,253070.0
394355,29,"Austin, TX",msa,TX,311781.0,308903.0,309910.0,309867.0,313046.0,311963.0,306879.0,307300.0,311553.0,321289.0,325687.0,325284.0,322841.0,321215.0,325128.0,325970.0,327542.0,324846.0,328742.0,331424.0,333493.0,331107.0,330893.0,338827.0,349282.0,359042.0,365585.0,372732.0,377915.0,380927.0,389359.0,406365.0,433599.0,454496.0,469600.0,474936.0,477715.0,473207.0,466488.0,470144.0,474930.0,487740.0,498097.0,516640.0,535925.0,554744.0,557173.0,544519.0,525139.0,511737.0,503513.0,493811.0,479974.0,474712.0,467812.0,466195.0,462282.0,463778.0
394775,30,"Las Vegas, NV",msa,NV,267812.0,270920.0,275180.0,276899.0,277750.0,277575.0,277529.0,278758.0,279046.0,280498.0,280938.0,282139.0,284457.0,287811.0,289683.0,289430.0,288516.0,288775.0,292877.0,295053.0,295871.0,294899.0,297006.0,300772.0,302848.0,304472.0,308160.0,313302.0,316937.0,319381.0,322032.0,327675.0,333543.0,341384.0,348598.0,357791.0,363685.0,368575.0,371248.0,376665.0,383448.0,393075.0,405292.0,416313.0,426389.0,431003.0,431640.0,427508.0,419910.0,415856.0,411557.0,405079.0,394902.0,387978.0,385053.0,387367.0,389243.0,394545.0
394735,31,"Kansas City, MO",msa,MO,200824.0,200375.0,201535.0,204356.0,206149.0,208098.0,208150.0,211490.0,213511.0,217038.0,217174.0,216580.0,216689.0,216153.0,214809.0,214868.0,217827.0,220785.0,223274.0,227030.0,229577.0,228563.0,227617.0,231323.0,237764.0,245138.0,248056.0,250421.0,248297.0,249636.0,251683.0,252827.0,254438.0,255154.0,257506.0,259440.0,260002.0,262510.0,263530.0,265324.0,267709.0,266449.0,268905.0,272287.0,278497.0,286480.0,292164.0,294736.0,293810.0,291255.0,290830.0,286863.0,284385.0,280216.0,279791.0,278258.0,280502.0,283838.0
394492,32,"Columbus, OH",msa,OH,187548.0,186281.0,186196.0,187317.0,186443.0,184987.0,186233.0,189253.0,195612.0,199164.0,202806.0,200924.0,198725.0,196717.0,196371.0,195708.0,195509.0,197667.0,201947.0,207700.0,210839.0,211959.0,209207.0,212060.0,215830.0,221361.0,224024.0,225258.0,226567.0,225126.0,224149.0,225618.0,232064.0,237542.0,243070.0,245950.0,250910.0,251676.0,252735.0,252702.0,255103.0,256704.0,258551.0,260038.0,265814.0,275109.0,282847.0,286289.0,282139.0,278670.0,276810.0,276658.0,275551.0,270875.0,272153.0,274133.0,280578.0,284626.0
394705,34,"Indianapolis, IN",msa,IN,172556.0,172682.0,172912.0,174405.0,174719.0,175779.0,176578.0,178303.0,179011.0,180018.0,180713.0,183959.0,186181.0,187274.0,187346.0,186254.0,187840.0,187608.0,189133.0,190555.0,194033.0,197047.0,197393.0,200070.0,204594.0,210404.0,214084.0,214975.0,215746.0,214376.0,215508.0,215824.0,219484.0,223493.0,227797.0,232970.0,235917.0,239311.0,241597.0,244896.0,246832.0,244434.0,244197.0,246291.0,252859.0,258380.0,264930.0,268639.0,269422.0,267116.0,265465.0,262300.0,259991.0,258626.0,260789.0,260544.0,260733.0,262447.0
394475,35,"Cleveland, OH",msa,OH,142132.0,143324.0,143045.0,142935.0,141796.0,145477.0,146551.0,149061.0,148335.0,150730.0,152027.0,153727.0,152728.0,151670.0,151495.0,151802.0,151660.0,153577.0,156110.0,159202.0,160897.0,161086.0,159909.0,159996.0,162448.0,165572.0,168388.0,169287.0,172421.0,172151.0,172332.0,170656.0,170776.0,172268.0,174353.0,177394.0,181545.0,181505.0,182169.0,181046.0,182513.0,183745.0,184720.0,187805.0,189249.0,192750.0,197564.0,201197.0,202934.0,199309.0,196427.0,192397.0,191079.0,187964.0,187742.0,189455.0,194541.0,196044.0
395059,36,"San Jose, CA",msa,CA,1137405.0,1113448.0,1125206.0,1096736.0,1077994.0,1051863.0,1049743.0,1065628.0,1067374.0,1076816.0,1083935.0,1089327.0,1072612.0,1054753.0,1048249.0,1058647.0,1061178.0,1049926.0,1060702.0,1071027.0,1097348.0,1102753.0,1106405.0,1113590.0,1128395.0,1144977.0,1164117.0,1168615.0,1179757.0,1187386.0,1193467.0,1209932.0,1228603.0,1248962.0,1271737.0,1281172.0,1301808.0,1301782.0,1316245.0,1328548.0,1349854.0,1352202.0,1371190.0,1407402.0,1459328.0,1471686.0,1452742.0,1412749.0,1383003.0,1366745.0,1352589.0,1341220.0,1320465.0,1325028.0,1293867.0,1304734.0,1317134.0,1372068.0
394902,37,"Nashville, TN",msa,TN,260725.0,257228.0,258802.0,259668.0,263575.0,263350.0,263479.0,266178.0,268231.0,272981.0,276451.0,280004.0,281642.0,281778.0,283840.0,284854.0,288431.0,287993.0,287522.0,287066.0,289543.0,289642.0,288383.0,293270.0,300503.0,308298.0,313691.0,316164.0,317669.0,315476.0,318705.0,323894.0,331562.0,338509.0,348605.0,357534.0,365153.0,371304.0,381023.0,387740.0,392756.0,392669.0,398499.0,406980.0,422188.0,434499.0,440358.0,439409.0,431098.0,427214.0,418695.0,412248.0,407221.0,403453.0,406592.0,404803.0,407652.0,406936.0
395194,38,"Virginia Beach, VA",msa,VA,232561.0,231147.0,233618.0,236786.0,236019.0,232226.0,233144.0,234495.0,239821.0,241033.0,242337.0,242973.0,242839.0,245167.0,243839.0,243652.0,243161.0,245811.0,247334.0,250363.0,249821.0,252541.0,250164.0,254786.0,257077.0,265338.0,268786.0,273532.0,275349.0,274853.0,272283.0,271608.0,274274.0,277302.0,279888.0,281260.0,283750.0,283764.0,284612.0,285356.0,287569.0,289374.0,289620.0,291374.0,296352.0,304542.0,307597.0,306690.0,301649.0,300419.0,300793.0,300175.0,301155.0,301470.0,304754.0,307905.0,311846.0,315135.0
395005,39,"Providence, RI",msa,RI,266246.0,266660.0,268507.0,270319.0,270511.0,268298.0,268092.0,270426.0,275692.0,282187.0,283581.0,285108.0,284562.0,287590.0,288016.0,289280.0,287877.0,290711.0,290069.0,295267.0,298362.0,300168.0,296259.0,296453.0,304846.0,316090.0,323791.0,327014.0,329050.0,330724.0,330735.0,331473.0,335531.0,340952.0,347887.0,349883.0,357717.0,362670.0,367468.0,366456.0,367662.0,368655.0,372870.0,373475.0,378945.0,386228.0,394171.0,396398.0,393075.0,391669.0,393835.0,396175.0,394377.0,393177.0,394008.0,394746.0,398983.0,402938.0
394714,40,"Jacksonville, FL",msa,FL,221420.0,221049.0,221867.0,223984.0,225792.0,224034.0,224391.0,224717.0,226379.0,225494.0,224493.0,228946.0,232687.0,237441.0,237986.0,237423.0,234733.0,236754.0,239601.0,242063.0,241146.0,238202.0,238600.0,242746.0,250673.0,257528.0,261701.0,265859.0,269020.0,269039.0,271445.0,275116.0,283314.0,288540.0,294304.0,296854.0,301200.0,307242.0,314529.0,320975.0,322204.0,324491.0,327184.0,336597.0,345247.0,352097.0,355955.0,357641.0,359952.0,357104.0,355381.0,350954.0,348534.0,348471.0,348634.0,347499.0,345124.0,343859.0
394862,41,"Milwaukee, WI",msa,WI,213857.0,213190.0,210286.0,214405.0,212209.0,213577.0,209879.0,214587.0,220946.0,229264.0,229679.0,225737.0,224677.0,226359.0,227450.0,226663.0,225297.0,228934.0,228375.0,232965.0,233584.0,235964.0,232576.0,232960.0,233091.0,230526.0,221909.0,218852.0,219113.0,225041.0,227882.0,233299.0,238446.0,244852.0,249491.0,253287.0,251475.0,253944.0,252612.0,256738.0,254502.0,253983.0,252807.0,255317.0,259718.0,267460.0,274717.0,278759.0,276710.0,278115.0,277129.0,277732.0,272192.0,270557.0,272026.0,274128.0,282381.0,285289.0
394935,42,"Oklahoma City, OK",msa,OK,160694.0,162828.0,165750.0,166649.0,167489.0,166661.0,170182.0,172144.0,173970.0,173301.0,176375.0,176239.0,179031.0,177970.0,179919.0,180741.0,182617.0,181768.0,181633.0,182171.0,185949.0,186676.0,187495.0,189372.0,195872.0,199192.0,202404.0,201824.0,201323.0,199704.0,199885.0,203771.0,207139.0,209623.0,210607.0,211672.0,211192.0,211965.0,215002.0,217819.0,219089.0,218387.0,220058.0,224170.0,227295.0,232825.0,233745.0,234184.0,233464.0,235381.0,238127.0,238768.0,233537.0,229944.0,227943.0,233780.0,238398.0,242122.0
395012,43,"Raleigh, NC",msa,NC,258465.0,258282.0,257059.0,259880.0,258096.0,259337.0,259366.0,261086.0,264690.0,266448.0,268657.0,271144.0,273665.0,274393.0,276007.0,275391.0,277869.0,276774.0,280308.0,280804.0,285493.0,283487.0,280851.0,281879.0,288875.0,297492.0,304622.0,310159.0,314267.0,316237.0,318403.0,320183.0,327111.0,335704.0,349849.0,359172.0,366448.0,370547.0,377757.0,385766.0,388776.0,392430.0,392403.0,398563.0,407577.0,419312.0,429612.0,432416.0,429199.0,418143.0,412845.0,408828.0,405653.0,402171.0,402027.0,399373.0,398038.0,401454.0
